	HAVE_CRYPTO	HAVE_HASH	HAVE_REPLICATION	HAVE_VERIFY	HAVE_SEQUENCE	HAVE_STATISTICS	DIAGNOSTIC	PAGESIZE	PS1K	PS4K	PS8K	PS16K	PS32K	CACHESIZE	CS32MB	CS16MB	CS64MB	CS512MB	measured_value
901	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0,524764230769231
902	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0,626971179487179
903	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0,637133358974359
904	0	0	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0,624749205128205
905	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0,637563794871795
906	0	0	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0,643347564102564
907	0	0	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0,644649666666667
908	0	0	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0,646993487179487
909	0	0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0,628421564102564
910	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0,63393217948718
911	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	0,635847051282051
912	1	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	3,23148756410256
913	0	0	1	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	0,641195333333333
914	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0,631554794871795
915	0	0	0	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	0,644264230769231
916	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0,625459743589744
917	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	0,643108333333333
918	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1,25339252631579
919	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1,24620238461538
920	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1,25255318918919
921	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1,24475818421053
922	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1,2466695
923	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0,579709666666667
924	0	1	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1,25695527027027
925	0	1	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1,25771571794872
926	0	1	1	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1,25536473684211
927	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1,25774457894737
928	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1,25750938461538
929	0	1	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1,2583577027027
930	0	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1,26652766666667
931	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1,26935934210526
932	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1,260393
933	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1,24255465789474
934	1	0	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	0	3,26875397435897
935	0	1	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1,26646241025641
936	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	1,30660997368421
937	0	1	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	1,31187864102564
938	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	1,30462305263158
939	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	1,30474507692308
940	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	1,30766541025641
941	0	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	1,30921002564103
942	0	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	1,30896997435897
943	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	1,30840326315789
944	0	1	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1,25581766666667
945	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0,369315692307692
946	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1,26994420512821
947	0	1	0	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1,26327723684211
948	0	1	1	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1,25542987179487
949	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1,27081167567568
950	0	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1,26863266666667
951	0	1	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1,2566145
952	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1,25964412820513
953	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	20,0014334594595
954	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	19,9877255263158
955	1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	20,0064835897436
956	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0,395670230769231
957	1	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	20,027798
958	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	20,001429972973
959	1	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	20,0247514871795
960	1	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	19,9723819210526
961	1	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	20,0097336410256
962	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	19,9785889230769
963	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	19,9821946486487
964	1	0	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	19,9277875384615
965	1	0	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	19,9482782972973
966	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	19,9786247435897
967	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0,363682974358974
968	1	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	19,9315904358974
969	1	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	19,9787248947368
970	1	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	19,9496649473684
971	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	21,2605862307692
972	1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	21,2399088461538
973	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	21,272471948718
974	1	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	21,2868159459459
975	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	21,2939250512821
976	1	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	21,247339025641
977	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	21,2735874324324
978	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0,389837948717949
979	1	1	1	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	21,2653520555556
980	1	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	21,2519896315789
981	1	1	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	21,3177785897436
982	1	1	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	21,200580948718
983	1	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	21,2099142
984	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	21,2615140277778
985	1	1	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	21,2343342105263
986	1	1	1	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	21,242761025641
987	1	1	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	21,2033502894737
988	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	20,0318685384615
989	1	1	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	2,04151682051282
990	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	20,0103386578947
991	1	0	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	20,0172812105263
992	1	0	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	19,998568025641
993	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	19,9779641794872
994	1	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	19,9736271538461
995	1	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	19,9715618461538
996	1	0	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	19,9767065128205
997	1	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	21,2787934871795
998	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	21,2930250263158
999	1	1	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	21,2577061538462
1000	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	3,20700712820513
1001	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	2,03596433333333
1002	1	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	21,3140720789474
1003	1	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	21,2859363947368
1004	1	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	21,263855025641
1005	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	21,2860507179487
1006	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	21,2853988421053
1007	1	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	19,9111988205128
1008	1	0	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	19,9508161794872
1009	1	0	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	19,9631417435897
1010	1	0	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	19,9720941052632
1011	1	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	21,2663373846154
1012	1	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	2,09215846153846
1013	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	21,253484025641
1014	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	21,2520805384615
1015	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	21,232472
1016	1	0	0	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	19,9296991025641
1017	1	0	1	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	19,9269901052632
1018	1	1	0	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	21,2198292307692
1019	1	1	1	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	21,2408566578947
1020	1	0	0	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	19,9186247692308
1021	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	21,2474562368421
1022	1	0	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	19,9649576052632
1023	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	0	2,06676876923077
1024	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	21,2141431621622
1025	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0,617434641025641
1026	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0,645698307692308
1027	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0,635639230769231
1028	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0,635227717948718
1029	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0,639552315789474
1030	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0,636992461538462
1031	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0,649953256410257
1032	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0,644833205128205
1033	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0,618824205128205
1034	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0,529223384615385
1035	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0,637905282051282
1036	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0,636577230769231
1037	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0,640287897435898
1038	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0,633320025641026
1039	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	0,639576333333333
1040	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0,633192256410256
1041	0	0	0	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	0,644440435897435
1042	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	20,0471525641026
1043	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	19,9653261578947
1044	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	19,9646423846154
1045	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0,567226564102564
1046	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	19,9932415526316
1047	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	20,008450225
1048	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	20,0170546410256
1049	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	19,9801021794872
1050	1	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	19,971246027027
1051	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	19,9586512631579
1052	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	19,9630987027027
1053	1	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	19,9490660512821
1054	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	19,9793508157895
1055	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	19,953298974359
1056	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	3,25646820512821
1057	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	19,978903
1058	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	19,9360304615385
1059	1	0	0	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	19,9132496842105
1060	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0,631411717948718
1061	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0,627874102564102
1062	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0,638221657894737
1063	0	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0,623182846153846
1064	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0,643365974358974
1065	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0,641539210526316
1066	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0,649359538461539
1067	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	3,2687967948718
1068	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0,653330333333333
1069	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	20,023871025641
1070	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	20,026844025641
1071	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	19,9909927631579
1072	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	19,9754653421053
1073	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	19,9700950789474
1074	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	19,9088988947368
1075	1	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	19,9807561578947
1076	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	19,9614256153846
1077	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0,633195394736842
1078	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0,361715435897436
1079	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0,629039205128205
1080	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0,636149846153846
1081	0	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0,627516282051282
1082	1	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	20,0177754210526
1083	1	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	20,0215234210526
1084	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	19,9832903589744
1085	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	19,9741841578947
1086	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0,646539435897436
1087	0	0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0,646901236842105
1088	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	19,9481138974359
1089	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	2,02016648717949
1090	1	0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	19,9399994871795
1091	0	0	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	0,643754333333333
1092	1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	19,9662564358974
1093	0	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	0,643954384615384
1094	1	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	19,9479648205128
1095	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1,25194151282051
1096	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1,25421623076923
1097	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1,24142602702703
1098	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1,25568679487179
1099	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1,30697674358974
1100	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0,388343794871795
1101	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	1,27286717948718
1102	0	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1,32384878947368
1103	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	1,27561653846154
1104	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1,25693181081081
1105	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1,26882131578947
1106	0	1	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1,31737526315789
1107	0	1	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1,31229371794872
1108	0	1	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1,25410705263158
1109	0	1	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1,26420969230769
1110	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1,26399451282051
1111	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0,573065948717949
1112	1	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	3,28602248717949
1113	1	1	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	2,07304597435897
1114	0	1	0	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1,26958282051282
1115	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1,25373613513514
1116	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1,24968071052632
1117	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1,2565071025641
1118	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1,25865352631579
1119	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1,25827358974359
1120	0	1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1,26169766666667
1121	0	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1,24859952631579
1122	0	1	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1,27445134210526
1123	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1,31353405128205
1124	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0,53453482051282
1125	0	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1,31381902564103
1126	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1,31577205128205
1127	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1,3172131025641
1128	0	1	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	1,26880761538462
1129	0	1	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1,25462917948718
1130	0	1	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	1,26438105128205
1131	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1,26717217948718
1132	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	21,2980006216216
1133	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	21,23596
1134	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	21,2650344358974
1135	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0,580243461538461
1136	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	21,2602484615385
1137	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	21,2966184210526
1138	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	21,1878162307692
1139	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	21,2667714615385
1140	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	21,249718027027
1141	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	21,2475284358974
1142	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	21,2425672105263
1143	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	21,2773084324324
1144	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	21,2342744473684
1145	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	21,2885471578947
1146	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0,376024974358974
1147	1	1	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	21,2369545384615
1148	1	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	21,2783670526316
1149	1	1	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	21,2146915135135
1150	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	21,2562618684211
1151	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	21,280856725
1152	1	1	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	21,2170672631579
1153	1	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	21,2301095128205
1154	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	21,2534873846154
1155	1	1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	21,2951597948718
1156	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	21,2895074210526
1157	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0,406735153846154
1158	1	1	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	21,3009303589744
1159	1	1	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	21,2790672820513
1160	1	1	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	21,2569011621622
1161	1	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	21,2877088461538
1162	1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	21,2692926388889
1163	1	1	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	21,197313875
1164	1	1	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	21,2163080769231
1165	1	1	0	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	21,2273812368421
1166	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	21,1878737631579
1167	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0,917929
1168	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	3,24412602564103
1169	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0,933316447368421
1170	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0,943753487179487
1171	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0,932449605263158
1172	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0,932075974358974
1173	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0,92978676923077
1174	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0,932586153846154
1175	0	0	1	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0,92120958974359
1176	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0,951975948717949
1177	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0,949951487179488
1178	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0,922479615384616
1179	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	2,04034761538462
1180	0	0	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0,926525897435897
1181	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0,960257051282051
1182	0	0	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0,926069692307692
1183	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0,958361333333333
1184	0	0	1	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0,931494871794871
1185	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0,917719756756757
1186	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0,926613051282051
1187	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0,935303105263158
1188	0	0	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0,924936692307692
1189	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0,94915317948718
1190	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	3,2807621025641
1191	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0,953329289473684
1192	0	0	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0,955673307692308
1193	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0,956773128205128
1194	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0,918402710526316
1195	0	0	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0,925
1196	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0,924184102564103
1197	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0,92422558974359
