	no_asm	no_8x8dct	no_cabac	no_deblock	no_fast_pskip	no_mbtree	no_mixed_refs	no_weightb	rc_lookahead	rc_lookahead_20	rc_lookahead_40	rc_lookahead_60	ref	ref_1	ref_5	ref_9	measured_value
1089	1	0	1	1	0	1	0	1	1	0	0	1	1	0	0	1	643.97
1090	1	0	1	1	1	1	0	0	1	0	0	1	1	0	0	1	643.97
1091	1	0	1	1	1	1	0	1	1	0	0	1	1	0	0	1	643.97
1092	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	643.97
1093	1	0	0	1	1	0	1	0	1	0	0	1	1	0	0	1	643.97
1094	1	0	1	1	0	0	1	0	1	0	0	1	1	0	0	1	643.97
1095	1	0	1	1	1	0	1	0	1	0	0	1	1	0	0	1	643.97
1096	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	643.97
1097	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	643.97
1098	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	643.97
1099	1	0	0	1	1	1	1	0	1	0	0	1	1	0	0	1	643.97
1100	1	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	643.97
1101	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	643.97
1102	1	0	0	1	1	0	1	1	1	0	0	1	1	0	0	1	643.97
1103	1	0	0	1	0	1	1	1	1	0	0	1	1	0	0	1	643.97
1104	1	0	0	1	1	1	1	1	1	0	0	1	1	0	0	1	643.97
1105	1	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	643.97
1106	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	643.97
1107	1	0	1	1	1	0	1	1	1	0	0	1	1	0	0	1	643.97
1108	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	643.97
1109	1	0	1	1	1	1	1	1	1	0	0	1	1	0	0	1	643.97
1110	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	643.97
1111	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	643.97
1112	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	643.97
1113	1	1	1	0	1	0	0	0	1	0	0	1	1	0	0	1	643.97
1114	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	643.97
1115	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	643.97
1116	1	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	643.97
1117	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	643.97
1118	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	643.97
1119	1	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	643.97
1120	1	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	643.97
1121	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	1	643.97
1122	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	1	643.97
1123	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	643.97
1124	1	1	1	0	0	0	1	1	1	0	0	1	1	0	0	1	643.97
1125	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	643.97
1126	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	643.97
1127	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	643.97
1128	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	1	643.97
1129	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	643.97
1130	1	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	643.97
1131	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1	643.97
1132	1	1	0	1	0	0	1	0	1	0	0	1	1	0	0	1	643.97
1133	1	1	1	1	0	0	1	0	1	0	0	1	1	0	0	1	643.97
1134	1	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	643.97
1135	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0	1	643.97
1136	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	1	643.97
1137	1	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	643.97
1138	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	643.97
1139	1	1	0	1	1	0	1	1	1	0	0	1	1	0	0	1	643.97
1140	1	1	1	1	0	0	0	1	1	0	0	1	1	0	0	1	643.97
1141	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	0	643.97
1142	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	643.97
1143	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	1	643.97
1144	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	643.97
1145	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	643.97
1146	1	1	0	0	1	1	0	0	1	0	0	1	1	0	0	1	643.97
1147	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	643.97
1148	1	1	1	0	1	1	0	0	1	0	0	1	1	0	0	1	643.97
1149	1	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	643.97
1150	1	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	643.97
1151	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	643.97
