	OperatingSystemCharacteristics	SQLITE_SECURE_DELETE	ChooseSQLITE_TEMP_STORE	SQLITE_TEMP_STOREzero	SQLITE_TEMP_STOREone	SQLITE_TEMP_STOREtwo	SQLITE_TEMP_STOREthree	EnableFeatures	SQLITE_ENABLE_ATOMIC_WRITE	SQLITE_ENABLE_STAT2	DisableFeatures	SQLITE_DISABLE_LFS	SQLITE_DISABLE_DIRSYNC	OmitFeatures	SQLITE_OMIT_AUTOMATIC_INDEX	SQLITE_OMIT_BETWEEN_OPTIMIZATION	SQLITE_OMIT_BTREECOUNT	SQLITE_OMIT_LIKE_OPTIMIZATION	SQLITE_OMIT_LOOKASIDE	SQLITE_OMIT_OR_OPTIMIZATION	SQLITE_OMIT_QUICKBALANCE	SQLITE_OMIT_SHARED_CACHE	SQLITE_OMIT_XFER_OPT	Options	AutoVacuumOff	AutoVacuumOn	SetAutoVacuum	SetCacheSize	StandardCacheSize	LowerCacheSize	HigherCacheSize	LockingMode	ExclusiveLock	NormalLockingMode	PageSize	StandardPageSize	LowerPageSize	HigherPageSize	HighestPageSize	measured_value
3643	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	13,7551905535438
3644	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,714307650694
3645	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	13,7874112370407
3646	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,5826347610241
3647	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,4422176872244
3648	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,2462448118541
3649	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	13,9901954147998
3650	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,5281957796208
3651	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,8432503863609
3652	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	13,9585722969894
3653	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,8392688388052
3654	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,0432318152788
3655	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	13,9236650345484
3656	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,2275374986021
3657	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,576665762196
3658	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,9767115179073
3659	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,0573469069272
3660	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,1131373400816
3661	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,1479230864542
3662	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,2038437957167
3663	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,5689910633839
3664	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,4117428770615
3665	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,5849339168932
3666	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,3365679804646
3667	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,4738424633257
3668	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,4319078247931
3669	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,4802123548772
3670	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,6507339215393
3671	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	13,6839792211824
3672	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,6860049921062
3673	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,1138977861464
3674	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,9182146898183
3675	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,5534723464926
3676	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,2764659023052
3677	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,256193571669
3678	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,9221764409921
3679	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,584172251877
3680	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	13,9926891932783
3681	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,3247014811667
3682	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,9825943465296
3683	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,6511494567918
3684	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,6195259433029
3685	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,8372846318381
3686	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,381198150971
3687	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,7671739797382
3688	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	14,5218821240783
3689	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,0899250512074
3690	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	15,6991500711604
3691	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,4098154928573
3692	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,5154836030115
3693	1	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,8243402456943
3694	1	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,5677086944519
3695	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,6511467736596
3696	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,3077250443143
3697	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,8597599544555
3698	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,4591295516046
3699	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,6233921973552
3700	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,0306201860908
3701	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,2813948721608
3702	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,6703427389897
3703	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,0083633090151
3704	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,8011605703461
3705	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,2841993163801
3706	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,810398631629
3707	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,9266243947095
3708	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,6122289072373
3709	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,7646658788923
3710	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,1382283339444
3711	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,5480330843566
3712	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,8921540830814
3713	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	13,816809222645
3714	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,2883841314639
3715	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,6908010789247
3716	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,7503828904611
3717	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,4243846973641
3718	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,554180530215
3719	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,76711193534
3720	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	13,7542019847611
3721	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,5157487314011
3722	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,6099470153872
3723	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	13,7144267606504
3724	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,4524575367006
3725	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,0208068481193
3726	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,3301208200123
3727	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	13,7087191599272
3728	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,2805755695996
3729	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,5302253030821
3730	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	13,9947107008636
3731	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,0523092028529
3732	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,1408089319819
3733	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,1215851209033
3734	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,6178084297126
3735	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,8315559296477
3736	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,9930623195345
3737	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,0557032666154
3738	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,632878654834
3739	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,7518393259151
3740	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	13,952341766428
3741	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,7559819304075
3742	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,030066526628
3743	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	13,4445574707362
3744	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,1067657826359
3745	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,1230184060309
3746	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,93450009506
3747	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,1311599803658
3748	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	13,852224044334
3749	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,7022981813455
3750	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,2730101210565
3751	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,007321705265
3752	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,4474877639079
3753	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,113341651282
3754	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,5119369713302
3755	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,391315864975
3756	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,2692972013539
3757	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,5561920050833
3758	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,3372699251049
3759	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,7553777442695
3760	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,9234068476394
3761	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,067627627013
3762	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	13,8822592767422
3763	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,6757249844293
3764	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,7587659482834
3765	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,3109357777317
3766	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,12947459311
3767	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,3305398489003
3768	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,703497477685
3769	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,9867024315456
3770	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,2449822656579
3771	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,1142950077621
3772	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,3826501787476
3773	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,977578693973
3774	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,755019347572
3775	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,8182940901921
3776	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,7890826091697
3777	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,6729633625006
3778	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,3677706501638
3779	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	14,0421914364123
3780	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	15,5584320405559
3781	1	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	13,1617126634088
3782	1	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	15,3361454014079
3783	1	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	13,7050614407237
3784	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	14,7234270527607
3785	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	14,9623378006471
3786	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	15,0543868425131
3787	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	15,451163516732
3788	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	15,3262301716885
3789	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	15,2218331373165
3790	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	14,9044909071665
3791	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	15,4754390613149
3792	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	15,0551478852705
3793	1	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	15,5411334411652
